Fixtures,, , ,,,,,NIF,Collide,,On.
ID,NIF #,Textual Name,X,Y,Z,A,Scale,Collide,Radius,Animate,Ground,Flip,Cave, Unique Id
1141,443,Pine#1,8704,5632,0,272,162,0,18,0,1,0,0,1141
1142,444,Pine#2,7936,8960,0,156,193,0,15,0,1,0,0,1142
1143,444,Pine#2,8704,9984,0,321,184,0,15,0,1,0,0,1143
1144,444,Pine#2,6144,12544,0,127,189,0,15,0,1,0,0,1144
1145,444,Pine#2,6912,24960,0,293,194,0,15,0,1,0,0,1145
1146,444,Pine#2,7936,22272,0,338,189,0,15,0,1,0,0,1146
1147,444,Pine#2,13824,23040,0,315,154,0,15,0,1,0,0,1147
1148,444,Pine#2,12288,22272,0,188,151,0,15,0,1,0,0,1148
1149,444,Pine#2,15488,15616,0,268,185,0,15,0,1,0,0,1149
1150,444,Pine#2,16640,17664,0,356,197,0,15,0,1,0,0,1150
1151,444,Pine#2,9344,20736,0,150,189,0,15,0,1,0,0,1151
1152,444,Pine#2,3968,22656,0,132,193,0,15,0,1,0,0,1152
1153,444,Pine#2,13952,17536,0,160,164,0,15,0,1,0,0,1153
1154,444,Pine#2,15616,16896,0,157,158,0,15,0,1,0,0,1154
1155,445,Pine#3,22016,5888,0,213,188,0,7,0,1,0,0,1155
1156,445,Pine#3,22016,7424,0,43,182,0,7,0,1,0,0,1156
1157,445,Pine#3,21760,8192,0,52,162,0,7,0,1,0,0,1157
1158,445,Pine#3,21504,9728,0,139,158,0,7,0,1,0,0,1158
1159,445,Pine#3,11776,10496,0,327,171,0,7,0,1,0,0,1159
1160,445,Pine#3,10752,8960,0,258,158,0,7,0,1,0,0,1160
1161,445,Pine#3,10752,26880,0,36,163,0,7,0,1,0,0,1161
1162,445,Pine#3,8192,20736,0,288,175,0,7,0,1,0,0,1162
1163,445,Pine#3,7168,11008,0,353,151,0,7,0,1,0,0,1163
1164,445,Pine#3,1792,17152,0,101,186,0,7,0,1,0,0,1164
1165,445,Pine#3,18688,16896,0,227,184,0,7,0,1,0,0,1165
1166,445,Pine#3,8960,22528,0,282,191,0,7,0,1,0,0,1166
1167,444,Pine#2,9984,15872,0,296,156,0,15,0,1,0,0,1167
1168,444,Pine#2,5120,15360,0,123,171,0,15,0,1,0,0,1168
1169,444,Pine#2,5376,11776,0,355,196,0,15,0,1,0,0,1169
1170,444,Pine#2,5888,8704,0,339,174,0,15,0,1,0,0,1170
1171,444,Pine#2,4352,8192,0,160,168,0,15,0,1,0,0,1171
1172,444,Pine#2,3712,4864,0,57,167,0,15,0,1,0,0,1172
1173,444,Pine#2,3840,4096,0,64,191,0,15,0,1,0,0,1173
1174,444,Pine#2,5120,5632,0,170,174,0,15,0,1,0,0,1174
1175,444,Pine#2,15360,9984,0,319,163,0,15,0,1,0,0,1175
1176,444,Pine#2,17664,9856,0,238,154,0,15,0,1,0,0,1176
1177,444,Pine#2,10240,24064,0,253,199,0,15,0,1,0,0,1177
1178,444,Pine#2,14848,26368,0,63,190,0,15,0,1,0,0,1178
1179,444,Pine#2,16896,27648,0,170,176,0,15,0,1,0,0,1179
1180,444,Pine#2,17152,29440,0,192,177,0,15,0,1,0,0,1180
1181,443,Pine#1,7936,12800,0,342,168,0,18,0,1,0,0,1181
1182,443,Pine#1,14336,5632,0,123,190,0,18,0,1,0,0,1182
1183,443,Pine#1,19200,4608,0,239,155,0,18,0,1,0,0,1183
1184,443,Pine#1,25856,7680,0,334,182,0,18,0,1,0,0,1184
1185,443,Pine#1,5632,13568,0,276,195,0,18,0,1,0,0,1185
1186,443,Pine#1,6144,30208,0,182,181,0,18,0,1,0,0,1186
1187,443,Pine#1,21504,25088,0,2,165,0,18,0,1,0,0,1187
1188,443,Pine#1,23040,28672,0,100,153,0,18,0,1,0,0,1188
1189,443,Pine#1,18688,25856,0,237,165,0,18,0,1,0,0,1189
1190,443,Pine#1,16640,24832,0,39,198,0,18,0,1,0,0,1190
1191,443,Pine#1,24960,42368,0,289,158,0,18,0,1,0,0,1191
1192,443,Pine#1,22528,43008,0,259,179,0,18,0,1,0,0,1192
1193,443,Pine#1,23552,44032,0,345,199,0,18,0,1,0,0,1193
1194,443,Pine#1,25344,44800,0,352,195,0,18,0,1,0,0,1194
1195,443,Pine#1,24192,42496,0,288,181,0,18,0,1,0,0,1195
1196,443,Pine#1,25344,41216,0,246,150,0,18,0,1,0,0,1196
1197,443,Pine#1,25088,39168,0,326,160,0,18,0,1,0,0,1197
1198,443,Pine#1,26880,40192,0,288,153,0,18,0,1,0,0,1198
1199,443,Pine#1,20736,42496,0,197,165,0,18,0,1,0,0,1199
1200,443,Pine#1,4352,57344,0,54,191,0,18,0,1,0,0,1200
1201,443,Pine#1,4608,61184,0,79,193,0,18,0,1,0,0,1201
1202,443,Pine#1,4096,50176,0,300,173,0,18,0,1,0,0,1202
1203,443,Pine#1,4224,51072,0,310,176,0,18,0,1,0,0,1203
1204,443,Pine#1,4096,46336,0,218,195,0,18,0,1,0,0,1204
1205,443,Pine#1,1536,47488,0,37,198,0,18,0,1,0,0,1205
1206,443,Pine#1,768,42752,0,333,195,0,18,0,1,0,0,1206
1207,443,Pine#1,1792,43776,0,143,198,0,18,0,1,0,0,1207
1208,443,Pine#1,2560,39936,0,344,196,0,18,0,1,0,0,1208
1209,443,Pine#1,9216,42496,0,203,175,0,18,0,1,0,0,1209
1210,443,Pine#1,8192,43264,0,225,171,0,18,0,1,0,0,1210
1211,443,Pine#1,25600,51200,0,38,182,0,18,0,1,0,0,1211
1212,443,Pine#1,24576,53504,0,131,197,0,18,0,1,0,0,1212
1213,443,Pine#1,25088,52480,0,271,196,0,18,0,1,0,0,1213
1214,443,Pine#1,23296,54272,0,105,188,0,18,0,1,0,0,1214
1215,443,Pine#1,24064,54528,0,353,193,0,18,0,1,0,0,1215
1216,443,Pine#1,27904,54272,0,292,157,0,18,0,1,0,0,1216
1217,443,Pine#1,29184,52736,0,245,161,0,18,0,1,0,0,1217
1218,443,Pine#1,29952,55296,0,246,157,0,18,0,1,0,0,1218
1219,443,Pine#1,27904,55552,0,102,182,0,18,0,1,0,0,1219
1220,443,Pine#1,26624,57088,0,288,192,0,18,0,1,0,0,1220
1221,443,Pine#1,25856,56576,0,305,155,0,18,0,1,0,0,1221
1222,443,Pine#1,26368,48384,0,234,185,0,18,0,1,0,0,1222
1223,443,Pine#1,23808,48128,0,68,169,0,18,0,1,0,0,1223
1224,443,Pine#1,24064,46592,0,193,193,0,18,0,1,0,0,1224
1225,443,Pine#1,24832,44032,0,270,158,0,18,0,1,0,0,1225
1226,443,Pine#1,22528,45056,0,286,197,0,18,0,1,0,0,1226
1227,443,Pine#1,21248,42880,0,64,170,0,18,0,1,0,0,1227
1228,443,Pine#1,26880,43520,0,348,187,0,18,0,1,0,0,1228
1229,444,Pine#2,26368,44288,0,99,162,0,15,0,1,0,0,1229
1230,444,Pine#2,24064,44800,0,346,199,0,15,0,1,0,0,1230
1231,444,Pine#2,22784,44160,0,145,185,0,15,0,1,0,0,1231
1232,444,Pine#2,23552,41984,0,242,199,0,15,0,1,0,0,1232
1233,444,Pine#2,27136,38912,0,336,160,0,15,0,1,0,0,1233
1234,444,Pine#2,27392,35072,0,192,158,0,15,0,1,0,0,1234
1235,444,Pine#2,29696,33536,0,317,152,0,15,0,1,0,0,1235
1236,444,Pine#2,31488,32512,0,255,176,0,15,0,1,0,0,1236
1237,444,Pine#2,26112,33024,0,29,197,0,15,0,1,0,0,1237
1238,444,Pine#2,26112,34304,0,233,163,0,15,0,1,0,0,1238
1239,444,Pine#2,23552,34816,0,194,156,0,15,0,1,0,0,1239
1240,444,Pine#2,2816,45056,0,78,178,0,15,0,1,0,0,1240
1241,444,Pine#2,2304,51456,0,283,162,0,15,0,1,0,0,1241
1242,444,Pine#2,3712,55680,0,159,156,0,15,0,1,0,0,1242
1243,444,Pine#2,3328,58880,0,69,151,0,15,0,1,0,0,1243
1244,444,Pine#2,1792,60288,0,19,175,0,15,0,1,0,0,1244
1245,444,Pine#2,5632,61184,0,313,161,0,15,0,1,0,0,1245
1246,444,Pine#2,4352,60160,0,305,163,0,15,0,1,0,0,1246
1247,444,Pine#2,7936,59136,0,126,178,0,15,0,1,0,0,1247
1248,444,Pine#2,7936,61440,0,23,161,0,15,0,1,0,0,1248
1249,444,Pine#2,7680,56576,0,193,167,0,15,0,1,0,0,1249
1250,444,Pine#2,6144,56320,0,210,186,0,15,0,1,0,0,1250
1251,444,Pine#2,6144,54272,0,337,187,0,15,0,1,0,0,1251
1252,444,Pine#2,7168,53760,0,191,168,0,15,0,1,0,0,1252
1253,444,Pine#2,7040,55808,0,32,183,0,15,0,1,0,0,1253
1254,444,Pine#2,7424,55168,0,298,195,0,15,0,1,0,0,1254
1255,444,Pine#2,20864,65152,0,303,172,0,15,0,1,0,0,1255
1256,444,Pine#2,25984,63360,0,93,199,0,15,0,1,0,0,1256
1257,444,Pine#2,21632,63360,0,169,198,0,15,0,1,0,0,1257
1258,444,Pine#2,22272,62976,0,299,184,0,15,0,1,0,0,1258
1259,444,Pine#2,30208,58112,0,148,185,0,15,0,1,0,0,1259
1260,444,Pine#2,28672,57600,0,230,153,0,15,0,1,0,0,1260
1261,444,Pine#2,26112,57856,0,195,179,0,15,0,1,0,0,1261
1262,444,Pine#2,23552,55552,0,142,172,0,15,0,1,0,0,1262
1263,444,Pine#2,23808,53376,0,255,182,0,15,0,1,0,0,1263
1264,444,Pine#2,25088,48384,0,202,176,0,15,0,1,0,0,1264
1265,444,Pine#2,24832,50176,0,150,153,0,15,0,1,0,0,1265
1266,444,Pine#2,29952,48384,0,92,183,0,15,0,1,0,0,1266
1267,444,Pine#2,28160,46080,0,260,156,0,15,0,1,0,0,1267
1268,444,Pine#2,27648,46592,0,64,182,0,15,0,1,0,0,1268
1269,444,Pine#2,28672,44544,0,226,169,0,15,0,1,0,0,1269
1270,444,Pine#2,30208,44544,0,93,167,0,15,0,1,0,0,1270
1271,444,Pine#2,30976,44544,0,189,156,0,15,0,1,0,0,1271
1272,443,Pine#1,25856,41984,0,223,175,0,18,0,1,0,0,1272
1273,443,Pine#1,28672,50176,0,9,159,0,18,0,1,0,0,1273
1274,443,Pine#1,28672,46336,0,180,198,0,18,0,1,0,0,1274
1275,443,Pine#1,30080,43008,0,45,189,0,18,0,1,0,0,1275
1276,443,Pine#1,27648,40448,0,198,168,0,18,0,1,0,0,1276
1277,443,Pine#1,29184,37888,0,280,175,0,18,0,1,0,0,1277
1278,443,Pine#1,28928,35072,0,128,164,0,18,0,1,0,0,1278
1279,443,Pine#1,31232,38400,0,124,159,0,18,0,1,0,0,1279
1280,443,Pine#1,29952,53504,0,189,191,0,18,0,1,0,0,1280
1281,443,Pine#1,30720,58112,0,42,167,0,18,0,1,0,0,1281
1282,443,Pine#1,32256,57600,0,69,174,0,18,0,1,0,0,1282
1283,443,Pine#1,29440,61696,0,174,175,0,18,0,1,0,0,1283
1284,443,Pine#1,26624,61952,0,97,176,0,18,0,1,0,0,1284
1285,443,Pine#1,6400,62976,0,308,196,0,18,0,1,0,0,1285
1286,443,Pine#1,2304,61696,0,97,177,0,18,0,1,0,0,1286
1287,443,Pine#1,768,58368,0,331,176,0,18,0,1,0,0,1287
1288,443,Pine#1,1024,56064,0,356,176,0,18,0,1,0,0,1288
1289,443,Pine#1,1280,52736,0,42,165,0,18,0,1,0,0,1289
1290,443,Pine#1,3328,49408,0,80,150,0,18,0,1,0,0,1290
1291,443,Pine#1,5376,48896,0,192,199,0,18,0,1,0,0,1291
1292,443,Pine#1,4224,43520,0,91,150,0,18,0,1,0,0,1292
1293,443,Pine#1,2048,40704,0,184,198,0,18,0,1,0,0,1293
1294,443,Pine#1,768,38144,0,225,176,0,18,0,1,0,0,1294
1295,443,Pine#1,512,33536,0,37,177,0,18,0,1,0,0,1295
1296,443,Pine#1,2816,34560,0,350,150,0,18,0,1,0,0,1296
1297,443,Pine#1,3584,31744,0,170,199,0,18,0,1,0,0,1297
1298,443,Pine#1,7168,30464,0,86,175,0,18,0,1,0,0,1298
1299,443,Pine#1,22784,30976,0,149,169,0,18,0,1,0,0,1299
1300,443,Pine#1,25344,30464,0,67,198,0,18,0,1,0,0,1300
1301,443,Pine#1,25344,32512,0,173,196,0,18,0,1,0,0,1301
1302,443,Pine#1,22784,33792,0,144,178,0,18,0,1,0,0,1302
1303,443,Pine#1,58624,50688,0,122,156,0,18,0,1,0,0,1303
1304,443,Pine#1,49920,55296,0,284,169,0,18,0,1,0,0,1304
1305,443,Pine#1,48896,54272,0,340,183,0,18,0,1,0,0,1305
1306,443,Pine#1,46592,54528,0,336,170,0,18,0,1,0,0,1306
1307,443,Pine#1,41216,54016,0,302,171,0,18,0,1,0,0,1307
1308,443,Pine#1,40448,51456,0,348,185,0,18,0,1,0,0,1308
1309,443,Pine#1,40448,46848,0,44,165,0,18,0,1,0,0,1309
1310,443,Pine#1,36864,47616,0,127,187,0,18,0,1,0,0,1310
1311,443,Pine#1,34816,49664,0,299,181,0,18,0,1,0,0,1311
1312,443,Pine#1,36608,51968,0,246,163,0,18,0,1,0,0,1312
1313,443,Pine#1,37376,53760,0,344,177,0,18,0,1,0,0,1313
1314,443,Pine#1,36096,55808,0,175,160,0,18,0,1,0,0,1314
1315,443,Pine#1,33024,60160,0,251,165,0,18,0,1,0,0,1315
1316,443,Pine#1,33792,61440,0,358,161,0,18,0,1,0,0,1316
1317,443,Pine#1,35072,59392,0,229,163,0,18,0,1,0,0,1317
1318,443,Pine#1,36096,58624,0,136,185,0,18,0,1,0,0,1318
1319,443,Pine#1,34048,54016,0,25,167,0,18,0,1,0,0,1319
1320,443,Pine#1,33280,55040,0,46,179,0,18,0,1,0,0,1320
1321,443,Pine#1,34304,47104,0,39,165,0,18,0,1,0,0,1321
1322,443,Pine#1,33280,43264,0,300,171,0,18,0,1,0,0,1322
1323,443,Pine#1,35072,39168,0,70,192,0,18,0,1,0,0,1323
1324,443,Pine#1,36608,37888,0,219,193,0,18,0,1,0,0,1324
1325,443,Pine#1,39168,45056,0,187,173,0,18,0,1,0,0,1325
1326,443,Pine#1,36480,43776,0,323,167,0,18,0,1,0,0,1326
1327,443,Pine#1,42752,48128,0,85,158,0,18,0,1,0,0,1327
1328,443,Pine#1,42880,49920,0,61,194,0,18,0,1,0,0,1328
1329,443,Pine#1,55680,36352,0,147,168,0,18,0,1,0,0,1329
1330,443,Pine#1,56576,35584,0,72,187,0,18,0,1,0,0,1330
1331,443,Pine#1,64768,32384,0,168,154,0,18,0,1,0,0,1331
1332,443,Pine#1,63232,34944,0,170,181,0,18,0,1,0,0,1332
1333,443,Pine#1,62208,34304,0,325,163,0,18,0,1,0,0,1333
1334,443,Pine#1,61952,30464,0,74,186,0,18,0,1,0,0,1334
1335,443,Pine#1,52992,30720,0,152,170,0,18,0,1,0,0,1335
1336,443,Pine#1,55808,29952,0,307,190,0,18,0,1,0,0,1336
1337,443,Pine#1,58368,39424,0,260,197,0,18,0,1,0,0,1337
1338,443,Pine#1,57344,38144,0,116,195,0,18,0,1,0,0,1338
1339,443,Pine#1,63232,30592,0,265,154,0,18,0,1,0,0,1339
1340,444,Pine#2,53248,50688,0,310,179,0,15,0,1,0,0,1340
1341,444,Pine#2,56064,48640,0,5,152,0,15,0,1,0,0,1341
1342,444,Pine#2,41216,52736,0,317,199,0,15,0,1,0,0,1342
1343,444,Pine#2,37888,52992,0,43,184,0,15,0,1,0,0,1343
1344,444,Pine#2,36864,60672,0,219,162,0,15,0,1,0,0,1344
1345,444,Pine#2,34816,56832,0,51,199,0,15,0,1,0,0,1345
1346,444,Pine#2,33280,58624,0,337,153,0,15,0,1,0,0,1346
1347,444,Pine#2,34048,52480,0,306,179,0,15,0,1,0,0,1347
1348,444,Pine#2,34304,48384,0,47,194,0,15,0,1,0,0,1348
1349,444,Pine#2,36096,49152,0,140,176,0,15,0,1,0,0,1349
1350,444,Pine#2,37760,41344,0,30,179,0,15,0,1,0,0,1350
1351,444,Pine#2,58368,58368,0,207,182,0,15,0,1,0,0,1351
1352,444,Pine#2,56832,57600,0,196,198,0,15,0,1,0,0,1352
1353,444,Pine#2,61696,54528,0,130,156,0,15,0,1,0,0,1353
1354,444,Pine#2,60672,53504,0,7,158,0,15,0,1,0,0,1354
1355,444,Pine#2,62976,52992,0,198,178,0,15,0,1,0,0,1355
1356,444,Pine#2,62208,48640,0,14,187,0,15,0,1,0,0,1356
1357,444,Pine#2,59136,46080,0,155,169,0,15,0,1,0,0,1357
1358,444,Pine#2,60416,45312,0,21,176,0,15,0,1,0,0,1358
1359,444,Pine#2,62464,46336,0,54,152,0,15,0,1,0,0,1359
1360,444,Pine#2,62976,39680,0,327,188,0,15,0,1,0,0,1360
1361,444,Pine#2,59904,37376,0,1,167,0,15,0,1,0,0,1361
1362,444,Pine#2,57088,33792,0,137,165,0,15,0,1,0,0,1362
1363,409,Log,62464,29952,0,331,100,1,0,0,1,0,0,1363
1364,409,Log,43008,50688,0,89,100,1,0,0,1,0,0,1364
1365,409,Log,35584,42752,0,68,100,1,0,0,1,0,0,1365
1366,409,Log,33792,57600,0,198,100,1,0,0,1,0,0,1366
1367,444,Pine#2,38400,47616,0,226,159,0,15,0,1,0,0,1367
1368,444,Pine#2,47360,56832,0,139,156,0,15,0,1,0,0,1368
1369,444,Pine#2,49920,55296,0,263,187,0,15,0,1,0,0,1369
1370,444,Pine#2,48128,55296,0,158,154,0,15,0,1,0,0,1370
1371,444,Pine#2,45312,55552,0,17,180,0,15,0,1,0,0,1371
1372,444,Pine#2,58880,53760,0,279,194,0,15,0,1,0,0,1372
1373,445,Pine#3,57216,42752,0,253,181,0,7,0,1,0,0,1373
1374,445,Pine#3,59008,35200,0,99,191,0,7,0,1,0,0,1374
1375,445,Pine#3,61440,30976,0,20,169,0,7,0,1,0,0,1375
1376,445,Pine#3,39168,58880,0,170,193,0,7,0,1,0,0,1376
1377,445,Pine#3,57856,60672,0,267,164,0,7,0,1,0,0,1377
1378,445,Pine#3,59904,60416,0,76,174,0,7,0,1,0,0,1378
1379,445,Pine#3,61440,50944,0,177,162,0,7,0,1,0,0,1379
1380,445,Pine#3,55552,51456,0,259,176,0,7,0,1,0,0,1380
1381,445,Pine#3,54528,53504,0,219,153,0,7,0,1,0,0,1381
1382,445,Pine#3,51456,54784,0,224,158,0,7,0,1,0,0,1382
1383,445,Pine#3,52736,53248,0,283,151,0,7,0,1,0,0,1383
1384,445,Pine#3,57344,48384,0,31,198,0,7,0,1,0,0,1384
1385,445,Pine#3,54656,48384,0,212,152,0,7,0,1,0,0,1385
1386,445,Pine#3,52992,49152,0,106,179,0,7,0,1,0,0,1386
1387,445,Pine#3,58880,48128,0,226,176,0,7,0,1,0,0,1387
1388,445,Pine#3,61440,46464,0,86,171,0,7,0,1,0,0,1388
1389,445,Pine#3,58368,46592,0,133,197,0,7,0,1,0,0,1389
1390,445,Pine#3,59008,40576,0,224,170,0,7,0,1,0,0,1390
1391,445,Pine#3,60672,47872,0,126,165,0,7,0,1,0,0,1391
1392,445,Pine#3,59648,38656,0,160,168,0,7,0,1,0,0,1392
1393,445,Pine#3,60672,39680,0,157,197,0,7,0,1,0,0,1393
1394,445,Pine#3,61440,37632,0,204,170,0,7,0,1,0,0,1394
1395,445,Pine#3,63232,37120,0,169,152,0,7,0,1,0,0,1395
1396,445,Pine#3,61952,35072,0,104,157,0,7,0,1,0,0,1396
1397,445,Pine#3,62720,33280,0,18,196,0,7,0,1,0,0,1397
1398,445,Pine#3,54656,33280,0,317,173,0,7,0,1,0,0,1398
1399,445,Pine#3,56320,32640,0,28,153,0,7,0,1,0,0,1399
1400,445,Pine#3,56576,33408,0,263,198,0,7,0,1,0,0,1400
1401,445,Pine#3,51968,37632,0,253,190,0,7,0,1,0,0,1401
1402,445,Pine#3,51840,41856,0,36,185,0,7,0,1,0,0,1402
1403,445,Pine#3,50944,44288,0,321,157,0,7,0,1,0,0,1403
1404,445,Pine#3,49408,44032,0,50,171,0,7,0,1,0,0,1404
1405,445,Pine#3,47872,40960,0,291,169,0,7,0,1,0,0,1405
1406,445,Pine#3,47488,42112,0,128,181,0,7,0,1,0,0,1406
1407,445,Pine#3,44416,52864,0,55,180,0,7,0,1,0,0,1407
1408,445,Pine#3,51584,52224,0,343,190,0,7,0,1,0,0,1408
1409,445,Pine#3,49664,49536,0,38,157,0,7,0,1,0,0,1409
1410,445,Pine#3,44800,50176,0,82,192,0,7,0,1,0,0,1410
1411,445,Pine#3,39168,52736,0,249,198,0,7,0,1,0,0,1411
1412,445,Pine#3,36608,54016,0,212,180,0,7,0,1,0,0,1412
1413,445,Pine#3,35328,48896,0,322,190,0,7,0,1,0,0,1413
1414,445,Pine#3,62720,42496,0,121,164,0,7,0,1,0,0,1414
1415,445,Pine#3,63488,40448,0,135,175,0,7,0,1,0,0,1415
1416,445,Pine#3,61184,33536,0,296,169,0,7,0,1,0,0,1416
1417,403,Small Evergreen,56064,51968,0,64,76,0,6,0,1,0,0,1417
1418,403,Small Evergreen,37888,52224,0,311,92,0,6,0,1,0,0,1418
1419,403,Small Evergreen,35328,56576,0,4,52,0,6,0,1,0,0,1419
1420,403,Small Evergreen,35072,60160,0,136,57,0,6,0,1,0,0,1420
1421,403,Small Evergreen,57600,36608,0,318,78,0,6,0,1,0,0,1421
1422,403,Small Evergreen,62976,32000,0,339,75,0,6,0,1,0,0,1422
1423,403,Small Evergreen,62208,30976,0,206,64,0,6,0,1,0,0,1423
1424,403,Small Evergreen,55040,30592,0,67,84,0,6,0,1,0,0,1424
1425,403,Small Evergreen,54400,32512,0,189,65,0,6,0,1,0,0,1425
1426,403,Small Evergreen,54144,34816,0,325,57,0,6,0,1,0,0,1426
1427,403,Small Evergreen,52992,39040,0,265,51,0,6,0,1,0,0,1427
1428,403,Small Evergreen,54528,43520,0,206,64,0,6,0,1,0,0,1428
1429,403,Small Evergreen,54144,45440,0,82,50,0,6,0,1,0,0,1429
1430,403,Small Evergreen,55296,48640,0,149,59,0,6,0,1,0,0,1430
1431,403,Small Evergreen,57472,44288,0,348,96,0,6,0,1,0,0,1431
1432,443,Pine#1,54528,13824,0,145,195,0,18,0,1,0,0,1432
1433,443,Pine#1,53248,13440,0,86,175,0,18,0,1,0,0,1433
1434,443,Pine#1,45568,12800,0,196,154,0,18,0,1,0,0,1434
1435,443,Pine#1,43520,14080,0,266,188,0,18,0,1,0,0,1435
1436,443,Pine#1,44032,15616,0,336,167,0,18,0,1,0,0,1436
1437,443,Pine#1,41472,10496,0,191,158,0,18,0,1,0,0,1437
1438,443,Pine#1,43264,8832,0,201,196,0,18,0,1,0,0,1438
1439,443,Pine#1,40960,7680,0,179,190,0,18,0,1,0,0,1439
1440,443,Pine#1,38528,10496,0,251,159,0,18,0,1,0,0,1440
1441,443,Pine#1,36096,6912,0,84,170,0,18,0,1,0,0,1441
1442,443,Pine#1,36608,5888,0,261,178,0,18,0,1,0,0,1442
1443,443,Pine#1,57600,7936,0,161,196,0,18,0,1,0,0,1443
1444,443,Pine#1,55040,7936,0,71,181,0,18,0,1,0,0,1444
1445,443,Pine#1,53760,7424,0,324,151,0,18,0,1,0,0,1445
1446,443,Pine#1,53888,8576,0,8,174,0,18,0,1,0,0,1446
1447,443,Pine#1,55552,8448,0,115,169,0,18,0,1,0,0,1447
1448,443,Pine#1,58880,8960,0,187,171,0,18,0,1,0,0,1448
1449,443,Pine#1,57856,9216,0,255,169,0,18,0,1,0,0,1449
1450,443,Pine#1,60672,8704,0,178,185,0,18,0,1,0,0,1450
1451,443,Pine#1,62208,8704,0,5,196,0,18,0,1,0,0,1451
1452,443,Pine#1,64896,7680,0,235,162,0,18,0,1,0,0,1452
1453,443,Pine#1,62720,12800,0,282,195,0,18,0,1,0,0,1453
1454,443,Pine#1,62720,14080,0,13,176,0,18,0,1,0,0,1454
1455,443,Pine#1,61440,14848,0,352,155,0,18,0,1,0,0,1455
1456,443,Pine#1,60416,12800,0,153,168,0,18,0,1,0,0,1456
1457,443,Pine#1,58880,13568,0,115,161,0,18,0,1,0,0,1457
1458,443,Pine#1,59392,15104,0,312,189,0,18,0,1,0,0,1458
1459,443,Pine#1,56576,14336,0,126,167,0,18,0,1,0,0,1459
1460,443,Pine#1,57344,14848,0,158,165,0,18,0,1,0,0,1460
1461,443,Pine#1,54784,14848,0,170,161,0,18,0,1,0,0,1461
1462,443,Pine#1,52736,14336,0,59,191,0,18,0,1,0,0,1462
1463,454,Creepy Web Pine,52736,15744,0,129,100,0,14,0,1,0,0,1463
1464,443,Pine#1,53504,17152,0,67,194,0,18,0,1,0,0,1464
1465,443,Pine#1,53760,18688,0,201,189,0,18,0,1,0,0,1465
1466,443,Pine#1,54528,19712,0,347,177,0,18,0,1,0,0,1466
1467,443,Pine#1,57472,19456,0,168,183,0,18,0,1,0,0,1467
1468,443,Pine#1,52992,23552,0,349,193,0,18,0,1,0,0,1468
1469,443,Pine#1,53760,25600,0,271,178,0,18,0,1,0,0,1469
1470,443,Pine#1,56576,24832,0,190,189,0,18,0,1,0,0,1470
1471,443,Pine#1,60032,21120,0,201,164,0,18,0,1,0,0,1471
1472,443,Pine#1,59392,19712,0,38,177,0,18,0,1,0,0,1472
1473,443,Pine#1,63488,17408,0,278,152,0,18,0,1,0,0,1473
1474,443,Pine#1,58496,17024,0,95,188,0,18,0,1,0,0,1474
1475,443,Pine#1,48000,17536,0,307,185,0,18,0,1,0,0,1475
1476,443,Pine#1,47616,17920,0,41,165,0,18,0,1,0,0,1476
1477,443,Pine#1,46336,17664,0,227,184,0,18,0,1,0,0,1477
1478,443,Pine#1,40960,22784,0,174,199,0,18,0,1,0,0,1478
1479,444,Pine#2,51200,13312,0,126,184,0,15,0,1,0,0,1479
1480,444,Pine#2,50048,15104,0,2,151,0,15,0,1,0,0,1480
1481,444,Pine#2,50176,17152,0,34,153,0,15,0,1,0,0,1481
1482,444,Pine#2,47616,16384,0,349,185,0,15,0,1,0,0,1482
1483,444,Pine#2,48128,12800,0,71,157,0,15,0,1,0,0,1483
1484,444,Pine#2,42496,13568,0,108,155,0,15,0,1,0,0,1484
1485,444,Pine#2,41216,14080,0,359,157,0,15,0,1,0,0,1485
1486,444,Pine#2,39168,14336,0,180,170,0,15,0,1,0,0,1486
1487,444,Pine#2,38784,14976,0,326,153,0,15,0,1,0,0,1487
1488,444,Pine#2,37888,10496,0,321,198,0,15,0,1,0,0,1488
1489,444,Pine#2,36096,10496,0,222,188,0,15,0,1,0,0,1489
1490,444,Pine#2,36608,8448,0,38,174,0,15,0,1,0,0,1490
1491,444,Pine#2,33792,6912,0,206,170,0,15,0,1,0,0,1491
1492,444,Pine#2,35328,6400,0,309,180,0,15,0,1,0,0,1492
1493,444,Pine#2,36352,4864,0,284,165,0,15,0,1,0,0,1493
1494,444,Pine#2,43776,7680,0,138,177,0,15,0,1,0,0,1494
1495,444,Pine#2,41216,8448,0,8,154,0,15,0,1,0,0,1495
1496,444,Pine#2,49664,7680,0,67,163,0,15,0,1,0,0,1496
1497,444,Pine#2,49664,9856,0,300,166,0,15,0,1,0,0,1497
1498,444,Pine#2,47872,8704,0,235,169,0,15,0,1,0,0,1498
1499,444,Pine#2,59904,9472,0,241,181,0,15,0,1,0,0,1499
1500,444,Pine#2,63744,8960,0,87,165,0,15,0,1,0,0,1500
1501,444,Pine#2,63232,7168,0,203,157,0,15,0,1,0,0,1501
1502,444,Pine#2,62976,14848,0,272,199,0,15,0,1,0,0,1502
1503,444,Pine#2,60928,15360,0,151,159,0,15,0,1,0,0,1503
1504,444,Pine#2,59392,17152,0,82,194,0,15,0,1,0,0,1504
1505,444,Pine#2,57600,15360,0,323,196,0,15,0,1,0,0,1505
